task_id,deadline_days,effort,impact,workload,priority_score,priority_label
40451,16,19,2,6,-0.925,Low
40453,20,19,7,5,1.2,Low
40462,29,19,7,9,0.734482759,Low
40464,27,14,7,8,1.811111111,Low
40465,27,18,4,9,-0.488888889,Low
40467,13,18,4,2,0.707692308,Low
40469,25,11,5,6,1.5,Low
40470,22,10,2,1,0.363636364,Low
40473,17,2,1,7,1.864705882,Low
40474,10,18,5,9,1.9,Low
40479,24,1,1,3,1.55,Low
40480,25,15,6,9,1.2,Low
40483,29,11,5,5,1.334482759,Low
40485,26,11,6,5,1.953846154,Low
40488,16,19,5,1,0.575,Low
40489,12,14,3,7,1.2,Low
40490,11,13,2,4,1.127272727,Low
40492,18,6,2,4,1.466666667,Low
40510,17,10,4,4,1.764705882,Low
40512,22,9,2,7,0.563636364,Low
40513,22,11,4,3,1.163636364,Low
40515,9,19,2,8,0.533333333,Low
40516,19,16,4,2,0.378947368,Low
40517,23,18,3,6,-0.795652174,Low
40519,22,7,2,5,0.963636364,Low
40521,26,12,4,3,0.753846154,Low
40527,12,18,3,6,0.4,Low
40528,14,18,2,2,-0.457142857,Low
40531,13,9,2,8,1.507692308,Low
40533,22,16,2,4,-0.836363636,Low
40535,12,19,5,5,1.2,Low
40536,19,18,4,1,-0.021052632,Low
40539,25,15,5,6,0.7,Low
40542,24,16,1,9,-1.45,Low
40543,17,18,3,5,-0.335294118,Low
40545,8,12,1,9,1.85,Low
40546,19,4,2,5,1.778947368,Low
40547,14,19,2,4,-0.657142857,Low
40550,24,8,3,2,1.15,Low
40553,23,16,1,6,-1.395652174,Low
40554,20,14,5,5,1.2,Low
40556,28,3,1,7,0.971428571,Low
40559,9,18,1,8,0.233333333,Low
40560,17,19,8,7,1.964705882,Low
40565,17,5,2,5,1.764705882,Low
40567,11,13,2,9,1.127272727,Low
40570,29,14,3,3,-0.265517241,Low
40572,26,16,4,5,-0.046153846,Low
40589,28,16,7,7,1.371428571,Low
40590,13,11,2,4,1.107692308,Low
40592,14,18,1,9,-0.957142857,Low
40593,26,14,7,7,1.853846154,Low
40594,23,4,1,3,1.004347826,Low
40598,24,10,1,1,-0.25,Low
40604,25,18,8,4,1.6,Low
40605,25,14,5,2,0.9,Low
40610,21,8,3,5,1.328571429,Low
40611,22,19,2,9,-1.436363636,Low
40617,18,16,2,3,-0.533333333,Low
40620,21,19,5,3,0.128571429,Low
40624,15,14,2,9,0.2,Low
40628,25,4,3,6,1.9,Low
40631,29,17,8,6,1.634482759,Low
40638,29,13,3,7,-0.065517241,Low
40642,23,9,3,9,1.004347826,Low
40647,26,10,2,8,0.153846154,Low
40650,14,19,6,8,1.342857143,Low
40653,27,18,3,8,-0.988888889,Low
40655,29,17,6,1,0.634482759,Low
40656,20,7,3,2,1.6,Low
40660,28,12,2,1,-0.328571429,Low
40661,18,17,7,6,1.766666667,Low
40666,28,6,3,6,1.371428571,Low
40672,22,3,1,1,1.263636364,Low
40674,14,6,2,4,1.942857143,Low
40675,22,18,6,4,0.763636364,Low
40676,11,19,3,2,0.427272727,Low
40678,13,14,2,6,0.507692308,Low
40684,9,18,3,3,1.233333333,Low
40685,18,11,3,3,0.966666667,Low
40687,22,11,2,1,0.163636364,Low
40691,27,14,7,3,1.811111111,Low
40693,11,15,3,3,1.227272727,Low
40697,13,17,1,5,-0.592307692,Low
40698,16,11,3,3,1.175,Low
40704,27,7,1,4,0.211111111,Low
40705,19,11,3,5,0.878947368,Low
40709,24,19,5,4,-0.05,Low
40710,10,15,1,8,0.5,Low
40712,26,16,4,3,-0.046153846,Low
40719,21,3,1,6,1.328571429,Low
40720,26,14,7,3,1.853846154,Low
40726,29,7,2,8,0.634482759,Low
40727,15,9,2,5,1.2,Low
40731,27,16,7,4,1.411111111,Low
40734,15,12,2,9,0.6,Low
40736,29,10,4,5,1.034482759,Low
40737,15,10,4,3,2,Low
40740,29,18,5,1,-0.065517241,Low
40743,17,12,3,3,0.864705882,Low
40746,10,16,2,1,0.8,Low
40747,18,4,1,6,1.366666667,Low
40748,21,1,1,4,1.728571429,Low
40750,25,14,6,6,1.4,Low
40754,20,11,1,6,-0.2,Low
40755,22,18,7,1,1.263636364,Low
40756,29,7,4,6,1.634482759,Low
40760,23,7,4,5,1.904347826,Low
40761,11,10,2,1,1.727272727,Low
40766,25,7,3,8,1.3,Low
40767,18,14,4,5,0.866666667,Low
40768,18,9,2,3,0.866666667,Low
40769,25,19,6,7,0.4,Low
40773,26,15,7,6,1.653846154,Low
40774,14,14,5,8,1.842857143,Low
40775,18,14,5,5,1.366666667,Low
40777,26,9,5,4,1.853846154,Low
40778,18,16,1,5,-1.033333333,Low
40779,16,7,3,7,1.975,Low
40788,25,6,3,9,1.5,Low
40789,13,18,1,3,-0.792307692,Low
40790,24,10,2,9,0.25,Low
40791,13,19,3,5,0.007692308,Low
40796,28,18,4,3,-0.528571429,Low
40797,17,17,3,6,-0.135294118,Low
40799,8,18,2,9,1.15,Low
40800,27,10,2,3,0.111111111,Low
40803,15,15,6,2,2,Low
40807,16,13,4,8,1.275,Low
40808,23,14,6,4,1.504347826,Low
40810,21,16,1,8,-1.271428571,Low
40812,25,6,2,8,1,Low
40813,17,11,2,8,0.564705882,Low
40814,26,16,3,4,-0.546153846,Low
40816,13,11,1,4,0.607692308,Low
40817,27,14,2,2,-0.688888889,Low
40818,27,13,1,5,-0.988888889,Low
40819,9,16,2,2,1.133333333,Low
40823,13,17,6,1,1.907692308,Low
40826,25,13,3,7,0.1,Low
40827,26,7,3,2,1.253846154,Low
40832,29,17,2,5,-1.365517241,Low
40835,13,16,2,2,0.107692308,Low
40839,26,18,7,3,1.053846154,Low
40841,13,17,6,1,1.907692308,Low
40843,10,13,2,1,1.4,Low
40845,27,13,6,7,1.511111111,Low
40851,15,9,2,6,1.2,Low
40858,29,18,7,7,0.934482759,Low
40859,13,11,2,7,1.107692308,Low
40866,25,18,3,4,-0.9,Low
40867,27,9,3,8,0.811111111,Low
40873,27,18,5,6,0.011111111,Low
40874,28,10,1,7,-0.428571429,Low
40877,18,11,3,3,0.966666667,Low
40880,22,4,1,3,1.063636364,Low
40884,20,19,5,2,0.2,Low
40890,28,15,1,4,-1.428571429,Low
40892,13,19,1,8,-0.992307692,Low
40894,7,18,2,5,1.685714286,Low
40908,23,16,3,4,-0.395652174,Low
40911,22,8,3,4,1.263636364,Low
40915,19,10,2,7,0.578947368,Low
40920,24,11,3,7,0.55,Low
40921,18,11,3,6,0.966666667,Low
40924,12,13,3,9,1.4,Low
40926,29,17,2,2,-1.365517241,Low
40927,24,18,1,1,-1.85,Low
40929,25,17,4,3,-0.2,Low
40935,23,13,5,3,1.204347826,Low
40937,29,14,6,9,1.234482759,Low
40952,27,15,6,6,1.111111111,Low
40953,27,19,1,8,-2.188888889,Low
40954,25,12,3,4,0.3,Low
40957,25,3,2,3,1.6,Low
40958,25,17,4,1,-0.2,Low
40959,29,15,2,9,-0.965517241,Low
40960,23,5,2,6,1.304347826,Low
40964,22,14,2,3,-0.436363636,Low
40967,17,13,4,5,1.164705882,Low
40970,26,11,1,5,-0.546153846,Low
40971,10,15,1,1,0.5,Low
40972,28,16,5,5,0.371428571,Low
40974,26,10,5,6,1.653846154,Low
40977,24,15,4,8,0.25,Low
40978,16,15,4,8,0.875,Low
40980,13,18,2,7,-0.292307692,Low
40985,10,13,2,8,1.4,Low
40991,28,10,2,9,0.071428571,Low
40998,28,19,3,3,-1.228571429,Low
40999,22,12,5,3,1.463636364,Low
41000,26,15,7,1,1.653846154,Low
41006,18,12,5,8,1.766666667,Low
41010,25,10,2,1,0.2,Low
41013,28,15,7,2,1.571428571,Low
41015,15,11,4,2,1.8,Low
41020,13,9,2,5,1.507692308,Low
41022,21,15,1,6,-1.071428571,Low
41026,21,17,6,1,1.028571429,Low
41028,17,15,1,9,-0.735294118,Low
41031,28,13,1,3,-1.028571429,Low
41032,16,10,1,2,0.375,Low
41033,27,5,3,1,1.611111111,Low
41038,18,7,1,5,0.766666667,Low
41042,29,17,1,2,-1.865517241,Low
41046,17,15,2,3,-0.235294118,Low
41047,20,19,7,6,1.2,Low
41048,18,13,3,6,0.566666667,Low
41049,21,13,5,1,1.328571429,Low
41050,26,8,4,4,1.553846154,Low
41055,8,18,1,5,0.65,Low
41058,12,11,1,3,0.8,Low
41059,19,5,2,5,1.578947368,Low
41060,28,16,6,4,0.871428571,Low
41063,15,10,3,3,1.5,Low
41074,26,17,1,2,-1.746153846,Low
41075,15,12,1,9,0.1,Low
41080,27,12,1,9,-0.788888889,Low
41081,22,14,6,4,1.563636364,Low
41083,28,19,1,9,-2.228571429,Low
41090,10,13,2,2,1.4,Low
41092,21,18,5,2,0.328571429,Low
41093,13,19,4,9,0.507692308,Low
41098,20,16,1,8,-1.2,Low
41104,22,10,2,6,0.363636364,Low
41107,26,17,3,1,-0.746153846,Low
41110,24,7,2,5,0.85,Low
41114,18,1,1,2,1.966666667,Low
41116,22,12,3,6,0.463636364,Low
41117,28,8,5,8,1.971428571,Low
41123,26,8,3,9,1.053846154,Low
41124,26,14,3,2,-0.146153846,Low
41130,26,5,3,7,1.653846154,Low
41136,13,16,1,6,-0.392307692,Low
41139,19,8,1,3,0.478947368,Low
41140,17,16,6,6,1.564705882,Low
41141,16,15,5,3,1.375,Low
41145,14,17,2,4,-0.257142857,Low
41149,20,5,2,7,1.5,Low
41152,23,13,3,1,0.204347826,Low
41154,17,5,1,4,1.264705882,Low
41155,29,16,1,2,-1.665517241,Low
41157,22,19,8,4,1.563636364,Low
41158,18,16,4,1,0.466666667,Low
41161,24,8,4,1,1.65,Low
41162,22,15,6,5,1.363636364,Low
41172,28,19,5,8,-0.228571429,Low
41174,14,13,3,3,1.042857143,Low
41176,12,6,1,3,1.8,Low
41178,10,18,4,6,1.4,Low
41180,15,11,3,9,1.3,Low
41181,23,18,7,1,1.204347826,Low
41183,27,4,2,9,1.311111111,Low
41186,11,9,1,8,1.427272727,Low
41187,23,12,5,8,1.404347826,Low
41189,29,6,2,9,0.834482759,Low
41190,12,5,1,6,2,Low
41192,14,6,2,7,1.942857143,Low
41193,19,16,6,3,1.378947368,Low
41194,10,16,4,5,1.8,Low
41197,27,14,6,6,1.311111111,Low
41201,16,8,1,3,0.775,Low
41202,18,10,4,3,1.666666667,Low
41213,10,19,3,5,0.7,Low
41214,21,5,1,5,0.928571429,Low
41215,19,11,4,3,1.378947368,Low
41216,18,6,1,8,0.966666667,Low
41220,21,19,6,7,0.628571429,Low
41221,24,17,8,9,1.85,Low
41225,18,11,5,5,1.966666667,Low
41229,16,10,3,7,1.375,Low
41231,28,15,5,6,0.571428571,Low
41232,21,7,1,6,0.528571429,Low
41234,27,8,3,8,1.011111111,Low
41235,21,17,6,6,1.028571429,Low
41239,16,12,3,8,0.975,Low
41242,25,15,2,4,-0.8,Low
41246,21,19,6,5,0.628571429,Low
41250,19,8,1,4,0.478947368,Low
41251,10,16,4,4,1.8,Low
41252,21,15,3,1,-0.071428571,Low
41254,28,13,2,7,-0.528571429,Low
41258,18,12,3,1,0.766666667,Low
41259,13,11,3,7,1.607692308,Low
41260,26,10,1,8,-0.346153846,Low
41266,18,10,4,7,1.666666667,Low
41267,15,16,3,8,0.3,Low
41268,7,19,1,9,0.985714286,Low
41269,20,6,3,8,1.8,Low
41275,15,10,4,9,2,Low
41277,27,11,1,7,-0.588888889,Low
41280,29,9,1,4,-0.265517241,Low
41282,18,13,3,1,0.566666667,Low
41285,29,16,8,1,1.834482759,Low
41286,15,15,1,6,-0.5,Low
41287,14,12,1,3,0.242857143,Low
41291,28,14,7,9,1.771428571,Low
41294,15,16,2,8,-0.2,Low
41296,12,13,1,5,0.4,Low
41302,24,17,5,2,0.35,Low
41303,12,19,6,9,1.7,Low
41306,22,17,2,1,-1.036363636,Low
41309,24,13,4,8,0.65,Low
41310,23,17,5,6,0.404347826,Low
41312,29,18,5,6,-0.065517241,Low
41316,26,2,2,4,1.753846154,Low
41321,17,14,2,4,-0.035294118,Low
41322,26,8,2,4,0.553846154,Low
41326,23,14,3,7,0.004347826,Low
41327,12,18,1,4,-0.6,Low
41334,25,18,5,6,0.1,Low
41337,12,18,5,7,1.4,Low
41342,17,7,2,1,1.364705882,Low
41344,27,16,2,7,-1.088888889,Low
41346,19,16,2,1,-0.621052632,Low
41348,29,15,3,3,-0.465517241,Low
41349,27,10,3,6,0.611111111,Low
41350,19,15,5,6,1.078947368,Low
41351,20,15,7,1,2,Low
41353,17,16,3,8,0.064705882,Low
41357,15,15,6,1,2,Low
41358,20,4,1,4,1.2,Low
41365,22,19,4,5,-0.436363636,Low
41366,24,12,5,8,1.35,Low
41367,21,10,2,9,0.428571429,Low
41368,10,17,3,3,1.1,Low
41370,16,7,1,6,0.975,Low
41373,21,11,3,9,0.728571429,Low
41376,19,13,4,5,0.978947368,Low
41384,18,17,5,3,0.766666667,Low
41388,26,12,5,6,1.253846154,Low
41390,18,12,2,2,0.266666667,Low
41391,20,11,1,5,-0.2,Low
41392,19,15,5,5,1.078947368,Low
41397,18,8,1,7,0.566666667,Low
41398,19,16,2,1,-0.621052632,Low
41399,22,9,1,7,0.063636364,Low
41401,26,6,3,6,1.453846154,Low
41402,15,19,7,6,1.7,Low
41405,29,9,4,1,1.234482759,Low
41406,21,18,8,2,1.828571429,Low
41408,15,14,1,2,-0.3,Low
41416,10,18,4,2,1.4,Low
41417,14,15,3,6,0.642857143,Low
41418,15,6,1,9,1.3,Low
41419,25,14,6,1,1.4,Low
41430,24,19,2,7,-1.55,Low
41435,23,8,3,2,1.204347826,Low
41439,22,18,4,6,-0.236363636,Low
41440,27,10,2,7,0.111111111,Low
41443,18,16,1,2,-1.033333333,Low
41444,24,13,4,9,0.65,Low
41445,28,14,4,1,0.271428571,Low
41446,28,17,8,4,1.671428571,Low
41453,20,10,5,7,2,Low
41454,17,18,1,5,-1.335294118,Low
41455,20,18,6,5,0.9,Low
41460,29,14,3,1,-0.265517241,Low
41461,18,16,1,6,-1.033333333,Low
41467,29,6,2,6,0.834482759,Low
41469,14,18,6,1,1.542857143,Low
41470,10,9,1,5,1.7,Low
41471,24,17,5,1,0.35,Low
41475,17,12,2,5,0.364705882,Low
41477,22,15,2,3,-0.636363636,Low
41483,28,13,2,5,-0.528571429,Low
41487,18,17,7,8,1.766666667,Low
41489,23,12,3,7,0.404347826,Low
41490,19,8,3,5,1.478947368,Low
41495,7,14,1,3,1.985714286,Low
41496,11,18,2,1,0.127272727,Low
41499,18,18,4,8,0.066666667,Low
41500,29,6,1,4,0.334482759,Low
41502,14,5,1,7,1.642857143,Low
41503,20,7,3,9,1.6,Low
41505,24,19,9,9,1.95,Low
41509,15,19,4,9,0.2,Low
41511,15,13,1,7,-0.1,Low
41517,21,8,2,6,0.828571429,Low
41519,21,12,2,7,0.028571429,Low
41520,22,11,1,1,-0.336363636,Low
41522,28,19,3,6,-1.228571429,Low
41524,28,12,5,8,1.171428571,Low
41534,18,2,1,1,1.766666667,Low
41544,29,13,7,8,1.934482759,Low
41546,28,15,2,7,-0.928571429,Low
41549,28,17,7,7,1.171428571,Low
41551,28,8,2,8,0.471428571,Low
41554,14,13,2,5,0.542857143,Low
41558,24,13,6,1,1.65,Low
41560,29,11,6,2,1.834482759,Low
41561,21,11,2,1,0.228571429,Low
41562,23,18,7,3,1.204347826,Low
41564,23,11,3,1,0.604347826,Low
41571,21,15,5,7,0.928571429,Low
41582,28,18,3,3,-1.028571429,Low
41584,21,14,2,9,-0.371428571,Low
41588,14,8,1,1,1.042857143,Low
41589,29,19,9,6,1.734482759,Low
41593,19,18,5,1,0.478947368,Low
41594,18,14,5,4,1.366666667,Low
41598,26,18,1,7,-1.946153846,Low
41600,19,18,6,1,0.978947368,Low
41603,29,13,4,8,0.434482759,Low
41607,13,16,3,3,0.607692308,Low
41612,26,5,3,7,1.653846154,Low
41618,14,17,2,2,-0.257142857,Low
41620,26,19,1,5,-2.146153846,Low
41623,26,6,1,8,0.453846154,Low
41626,18,18,7,6,1.566666667,Low
41627,28,12,1,5,-0.828571429,Low
41629,20,18,6,7,0.9,Low
41630,25,18,5,7,0.1,Low
41631,21,18,3,5,-0.671428571,Low
41632,25,15,1,8,-1.3,Low
41637,24,16,5,1,0.55,Low
41638,13,15,2,8,0.307692308,Low
41640,28,7,3,4,1.171428571,Low
41641,21,19,3,6,-0.871428571,Low
41644,13,7,1,8,1.407692308,Low
41648,27,18,1,3,-1.988888889,Low
41649,26,8,4,3,1.553846154,Low
41650,29,15,7,8,1.534482759,Low
41651,12,9,1,6,1.2,Low
41652,25,14,3,7,-0.1,Low
41653,21,16,1,7,-1.271428571,Low
41658,24,14,3,5,-0.05,Low
41660,7,19,2,3,1.485714286,Low
41669,18,2,1,7,1.766666667,Low
41675,12,19,5,2,1.2,Low
41679,28,19,3,6,-1.228571429,Low
41680,15,7,1,9,1.1,Low
41682,18,13,2,7,0.066666667,Low
41689,25,19,7,3,0.9,Low
41691,14,14,4,9,1.342857143,Low
41693,24,8,3,7,1.15,Low
41695,14,13,4,6,1.542857143,Low
41696,22,8,4,6,1.763636364,Low
41710,21,19,7,7,1.128571429,Low
41711,11,19,4,5,0.927272727,Low
41713,19,17,7,2,1.678947368,Low
41714,25,9,2,7,0.4,Low
41715,28,7,2,6,0.671428571,Low
41717,28,8,3,3,0.971428571,Low
41721,26,12,3,8,0.253846154,Low
41724,23,4,1,4,1.004347826,Low
41729,27,17,6,9,0.711111111,Low
41735,27,14,4,8,0.311111111,Low
41739,17,19,4,5,-0.035294118,Low
41743,18,19,4,5,-0.133333333,Low
41749,24,3,1,6,1.15,Low
41756,6,18,1,7,1.9,Low
41759,18,16,5,7,0.966666667,Low
41761,13,16,5,1,1.607692308,Low
41762,24,19,5,6,-0.05,Low
41763,15,9,1,6,0.7,Low
41764,14,8,1,7,1.042857143,Low
41776,24,19,6,4,0.45,Low
41779,24,4,3,5,1.95,Low
41780,16,10,1,1,0.375,Low
41784,27,4,1,2,0.811111111,Low
41786,24,11,4,3,1.05,Low
41787,29,14,1,9,-1.265517241,Low
41789,27,12,2,7,-0.288888889,Low
41790,25,12,4,6,0.8,Low
41797,29,18,8,7,1.434482759,Low
41798,23,13,5,1,1.204347826,Low
41799,12,14,2,3,0.7,Low
41803,16,18,1,9,-1.225,Low
41804,16,18,5,1,0.775,Low
41806,19,4,2,5,1.778947368,Low
41808,14,7,2,3,1.742857143,Low
41815,25,19,5,8,-0.1,Low
41816,11,9,2,7,1.927272727,Low
41817,20,7,2,8,1.1,Low
41821,29,13,3,5,-0.065517241,Low
41822,27,14,3,8,-0.188888889,Low
41823,26,9,3,4,0.853846154,Low
41830,11,15,1,5,0.227272727,Low
41831,20,10,3,8,1,Low
41833,14,11,1,6,0.442857143,Low
41835,19,2,1,3,1.678947368,Low
41838,26,17,5,6,0.253846154,Low
41840,26,16,8,9,1.953846154,Low
41841,25,17,3,2,-0.7,Low
41842,14,19,4,6,0.342857143,Low
41844,24,3,2,6,1.65,Low
41847,25,6,2,7,1,Low
41851,26,19,3,2,-1.146153846,Low
41852,21,12,3,8,0.528571429,Low
41853,22,9,4,2,1.563636364,Low
41856,27,10,2,5,0.111111111,Low
41858,11,16,3,2,1.027272727,Low
41861,12,17,4,3,1.1,Low
41862,10,10,2,3,2,Low
41865,20,6,1,7,0.8,Low
41868,19,1,1,9,1.878947368,Low
41872,23,13,6,8,1.704347826,Low
41874,20,13,3,3,0.4,Low
41877,10,17,1,8,0.1,Low
41882,12,13,2,8,0.9,Low
41883,15,13,1,1,-0.1,Low
41887,25,10,3,3,0.7,Low
41896,29,18,2,6,-1.565517241,Low
41897,9,18,1,3,0.233333333,Low
41898,22,19,6,1,0.563636364,Low
41899,21,17,5,5,0.528571429,Low
41903,29,10,5,4,1.534482759,Low
41921,15,16,6,6,1.8,Low
41923,29,17,7,9,1.134482759,Low
41924,23,1,1,5,1.604347826,Low
41925,26,5,1,3,0.653846154,Low
41927,19,15,5,9,1.078947368,Low
41934,21,8,1,8,0.328571429,Low
41936,14,17,5,7,1.242857143,Low
41939,28,3,3,8,1.971428571,Low
41940,9,17,4,9,1.933333333,Low
41942,19,4,1,1,1.278947368,Low
41949,17,16,1,4,-0.935294118,Low
41950,23,9,4,4,1.504347826,Low
41954,16,14,2,8,0.075,Low
41955,20,5,2,5,1.5,Low
41956,29,12,6,6,1.634482759,Low
41957,13,11,2,1,1.107692308,Low
41960,24,17,8,4,1.85,Low
41961,23,15,1,6,-1.195652174,Low
41964,20,13,4,9,0.9,Low
41968,10,13,1,2,0.9,Low
41970,17,14,5,5,1.464705882,Low
41977,12,11,1,5,0.8,Low
41979,13,17,4,3,0.907692308,Low
41983,28,17,7,3,1.171428571,Low
41985,16,7,2,8,1.475,Low
41986,27,15,7,3,1.611111111,Low
41989,26,11,2,1,-0.046153846,Low
41993,29,8,5,9,1.934482759,Low
41996,25,15,7,3,1.7,Low
41998,21,15,3,3,-0.071428571,Low
41999,24,17,5,6,0.35,Low
42004,18,15,1,8,-0.833333333,Low
42009,15,11,3,7,1.3,Low
42011,25,7,2,3,0.8,Low
42012,23,16,7,1,1.604347826,Low
42014,28,15,6,7,1.071428571,Low
42019,20,19,5,3,0.2,Low
42020,7,14,1,7,1.985714286,Low
42022,26,19,5,2,-0.146153846,Low
42027,27,9,1,3,-0.188888889,Low
42030,13,18,5,4,1.207692308,Low
42037,22,6,3,5,1.663636364,Low
42039,28,4,1,4,0.771428571,Low
42041,26,19,3,3,-1.146153846,Low
42044,22,13,1,1,-0.736363636,Low
42053,26,18,7,2,1.053846154,Low
42054,14,19,3,6,-0.157142857,Low
42059,23,6,2,8,1.104347826,Low
42061,18,5,1,7,1.166666667,Low
42062,20,16,6,7,1.3,Low
42066,26,14,3,2,-0.146153846,Low
42073,14,16,4,3,0.942857143,Low
42074,26,17,5,3,0.253846154,Low
42078,11,17,2,9,0.327272727,Low
42080,27,14,1,8,-1.188888889,Low
42082,15,6,2,6,1.8,Low
42084,20,10,2,2,0.5,Low
42087,16,16,2,8,-0.325,Low
42088,25,11,4,6,1,Low
42090,28,18,3,7,-1.028571429,Low
42093,19,19,8,6,1.778947368,Low
42095,16,13,1,7,-0.225,Low
42103,22,12,6,3,1.963636364,Low
42104,16,19,6,2,1.075,Low
42105,16,6,1,6,1.175,Low
42107,14,10,1,4,0.642857143,Low
42110,22,12,6,1,1.963636364,Low
42112,18,19,5,4,0.366666667,Low
42115,20,19,8,9,1.7,Low
42116,19,15,4,8,0.578947368,Low
42117,28,18,1,9,-2.028571429,Low
42119,20,15,4,1,0.5,Low
42129,28,11,2,7,-0.128571429,Low
42131,10,18,4,8,1.4,Low
42134,26,6,1,7,0.453846154,Low
42140,26,9,4,9,1.353846154,Low
42141,22,19,5,8,0.063636364,Low
42147,26,19,7,6,0.853846154,Low
42149,28,13,3,8,-0.028571429,Low
42150,14,16,2,4,-0.057142857,Low
42151,27,10,5,2,1.611111111,Low
42153,26,12,2,9,-0.246153846,Low
42154,20,6,2,1,1.3,Low
42163,27,12,1,5,-0.788888889,Low
42164,24,17,3,8,-0.65,Low
42165,24,18,3,7,-0.85,Low
42168,17,16,3,5,0.064705882,Low
42170,15,9,3,4,1.7,Low
42178,12,14,3,2,1.2,Low
42183,29,18,1,2,-2.065517241,Low
42184,24,14,6,3,1.45,Low
42186,23,6,2,5,1.104347826,Low
42187,25,6,4,9,2,Low
42188,15,16,3,7,0.3,Low
42190,24,16,4,9,0.05,Low
42191,22,14,2,5,-0.436363636,Low
42192,25,15,6,2,1.2,Low
42196,13,9,2,5,1.507692308,Low
42197,17,9,3,8,1.464705882,Low
42202,19,11,5,9,1.878947368,Low
42207,21,19,7,4,1.128571429,Low
42210,19,16,2,6,-0.621052632,Low
42211,28,14,3,9,-0.228571429,Low
42213,15,18,6,9,1.4,Low
42216,25,18,8,6,1.6,Low
42217,24,7,1,8,0.35,Low
42218,22,10,1,9,-0.136363636,Low
42219,27,7,1,6,0.211111111,Low
42222,13,13,1,8,0.207692308,Low
42223,16,19,4,6,0.075,Low
42226,21,11,5,8,1.728571429,Low
42238,11,16,4,3,1.527272727,Low
42239,29,7,4,8,1.634482759,Low
42240,24,12,5,6,1.35,Low
42244,18,7,3,2,1.766666667,Low
42250,14,8,1,9,1.042857143,Low
42251,17,3,1,5,1.664705882,Low
42254,11,14,3,3,1.427272727,Low
42255,22,11,3,5,0.663636364,Low
42258,27,1,1,1,1.411111111,Low
42259,24,15,5,9,0.75,Low
42262,14,17,6,9,1.742857143,Low
42264,24,16,5,9,0.55,Low
42270,28,19,9,1,1.771428571,Low
42272,15,18,6,4,1.4,Low
42274,27,5,2,2,1.111111111,Low
42277,14,19,5,8,0.842857143,Low
42278,13,16,5,2,1.607692308,Low
42279,20,15,6,2,1.5,Low
42283,16,5,2,8,1.875,Low
42284,22,17,8,4,1.963636364,Low
42285,22,13,4,1,0.763636364,Low
42286,12,17,2,2,0.1,Low
42288,10,16,1,3,0.3,Low
42290,12,18,5,7,1.4,Low
42291,18,8,3,1,1.566666667,Low
42293,27,15,6,6,1.111111111,Low
42294,23,18,5,4,0.204347826,Low
42297,28,15,4,4,0.071428571,Low
42299,25,11,6,7,2,Low
42300,22,7,3,9,1.463636364,Low
42302,13,19,4,9,0.507692308,Low
42304,15,13,5,8,1.9,Low
42306,22,19,1,5,-1.936363636,Low
42307,13,10,1,3,0.807692308,Low
42309,25,4,3,1,1.9,Low
42310,15,10,4,9,2,Low
42318,14,15,4,4,1.142857143,Low
42319,14,19,6,7,1.342857143,Low
42320,29,10,1,1,-0.465517241,Low
42322,28,9,2,4,0.271428571,Low
42329,9,16,3,1,1.633333333,Low
42330,27,16,7,9,1.411111111,Low
42331,17,19,4,6,-0.035294118,Low
42334,22,8,1,9,0.263636364,Low
42342,22,17,7,3,1.463636364,Low
42344,29,16,6,1,0.834482759,Low
42351,14,12,1,1,0.242857143,Low
42353,27,18,6,2,0.511111111,Low
42354,27,14,1,9,-1.188888889,Low
42356,11,11,2,5,1.527272727,Low
42359,29,14,4,6,0.234482759,Low
42360,21,11,5,3,1.728571429,Low
42362,16,18,2,4,-0.725,Low
42363,15,15,3,6,0.5,Low
42365,8,12,1,3,1.85,Low
42366,16,18,4,8,0.275,Low
42370,26,15,1,3,-1.346153846,Low
42372,25,19,2,7,-1.6,Low
42373,27,10,5,1,1.611111111,Low
42374,20,14,1,2,-0.8,Low
42380,29,12,6,8,1.634482759,Low
42382,15,4,1,6,1.7,Low
42386,16,14,1,9,-0.425,Low
42390,27,16,4,5,-0.088888889,Low
42391,24,16,2,8,-0.95,Low
42392,21,15,7,1,1.928571429,Low
42393,24,17,1,4,-1.65,Low
42395,25,13,5,8,1.1,Low
42397,21,18,3,6,-0.671428571,Low
42402,15,17,6,9,1.6,Low
42409,19,17,6,2,1.178947368,Low
42410,22,10,2,1,0.363636364,Low
42421,23,12,6,6,1.904347826,Low
42422,25,13,4,1,0.6,Low
42427,16,12,3,5,0.975,Low
42433,28,11,6,2,1.871428571,Low
42436,20,1,1,7,1.8,Low
42437,18,12,5,9,1.766666667,Low
42438,17,4,2,2,1.964705882,Low
42440,24,18,1,6,-1.85,Low
42442,26,19,9,8,1.853846154,Low
42443,19,17,4,5,0.178947368,Low
42446,23,16,7,8,1.604347826,Low
42450,20,16,1,8,-1.2,Low
42453,24,8,1,8,0.15,Low
42456,24,6,3,4,1.55,Low
42459,21,8,1,4,0.328571429,Low
42460,9,15,1,7,0.833333333,Low
42461,18,19,5,5,0.366666667,Low
42465,26,16,7,3,1.453846154,Low
42466,16,8,1,2,0.775,Low
42467,25,18,8,7,1.6,Low
42468,26,12,4,4,0.753846154,Low
42472,18,13,1,8,-0.433333333,Low
42473,29,13,5,4,0.934482759,Low
